time,gFx,gFy,gFz,TgF
37.912578777,0.9956,0.0166,0.0264,0.996
37.914639923,1.0002,0.0181,0.0249,1.001
37.916551433,0.9973,0.0176,0.0254,0.998
37.91892008,0.9978,0.0181,0.0252,0.998
37.920490861,0.9970,0.0183,0.0232,0.997
37.922317892,0.9980,0.0176,0.0244,0.998
37.927634872,0.9985,0.0176,0.0239,0.999
37.928700497,0.9963,0.0156,0.0249,0.997
37.929170393,0.9990,0.0173,0.0249,0.999
37.931685133,0.9941,0.0178,0.0235,0.995
37.936699352,0.9985,0.0176,0.0239,0.999
37.937374613,0.9970,0.0173,0.0257,0.998
37.937869925,0.9956,0.0178,0.0247,0.996
37.938437165,0.9980,0.0176,0.0247,0.998
37.945082426,0.9975,0.0169,0.0244,0.998
37.946070759,0.9985,0.0169,0.0239,0.999
37.946456749,0.9968,0.0191,0.0247,0.997
37.946836384,1.0000,0.0176,0.0244,1.000
37.948602374,0.9951,0.0171,0.0261,0.996
37.950604249,0.9980,0.0166,0.0244,0.998
37.952754666,0.9966,0.0181,0.0247,0.997
37.954657219,0.9958,0.0164,0.0257,0.996
37.957600448,0.9990,0.0191,0.0244,0.999
37.958917896,0.9966,0.0173,0.0254,0.997
37.96107248,0.9985,0.0181,0.0259,0.999
37.96247274,0.9975,0.0169,0.0257,0.998
37.964707324,0.9985,0.0188,0.0271,0.999
37.966096126,0.9973,0.0181,0.0237,0.998
37.968562012,0.9978,0.0169,0.0259,0.998
37.970482324,0.9997,0.0181,0.0266,1.000
37.972964356,0.9956,0.0191,0.0266,0.996
37.975056075,0.9983,0.0176,0.0252,0.999
37.977908523,0.9980,0.0173,0.0269,0.999
37.978290033,0.9983,0.0181,0.0276,0.999
37.980337638,0.9968,0.0186,0.0271,0.997
37.982871857,0.9980,0.0176,0.0254,0.999
37.985005034,0.9975,0.0191,0.0259,0.998
37.987570347,0.9970,0.0188,0.0261,0.998
37.988406597,0.9995,0.0173,0.0271,1.000
37.990222535,0.9980,0.0178,0.0264,0.999
37.993088264,0.9963,0.0173,0.0244,0.997
37.994667639,0.9961,0.0191,0.0249,0.997
37.997093212,0.9978,0.0183,0.0254,0.998
37.999261963,0.9995,0.0183,0.0254,1.000
37.999971806,0.9958,0.0178,0.0271,0.996
38.002450921,0.9970,0.0186,0.0261,0.998
38.004449151,0.9975,0.0169,0.0259,0.998
38.008593161,0.9983,0.0164,0.0257,0.999
38.009329099,0.9973,0.0178,0.0254,0.998
38.010321339,0.9966,0.0171,0.0249,0.997
38.013380506,0.9980,0.0186,0.0247,0.998
38.01524311,0.9948,0.0178,0.0259,0.995
38.017917017,1.0000,0.0183,0.0266,1.000
38.019932746,0.9968,0.0169,0.0254,0.997
38.021308475,0.9975,0.0166,0.0259,0.998
38.022439569,0.9975,0.0173,0.0244,0.998
38.025069309,0.9970,0.0176,0.0264,0.998
38.026159569,0.9988,0.0178,0.0269,0.999
38.030043684,0.9973,0.0169,0.0249,0.998
38.030560299,0.9988,0.0166,0.0257,0.999
38.032958216,0.9966,0.0181,0.0252,0.997
38.034908216,0.9980,0.0169,0.0259,0.998
38.036450195,0.9968,0.0147,0.0257,0.997
38.038928842,0.9966,0.0161,0.0276,0.997
38.040087696,0.9997,0.0169,0.0276,1.000
38.045841655,0.9953,0.0161,0.0271,0.996
38.046963269,0.9985,0.0169,0.0283,0.999
38.047548947,0.9966,0.0166,0.0274,0.997
38.053720562,0.9968,0.0169,0.0293,0.997
38.054612437,0.9980,0.0178,0.0283,0.999
38.055060614,0.9968,0.0161,0.0261,0.997
38.055549468,0.9980,0.0173,0.0266,0.999
38.056531031,0.9953,0.0176,0.0266,0.996
38.066294053,0.9975,0.0181,0.0269,0.998
38.06724499,0.9966,0.0169,0.0254,0.997
38.067902751,0.9978,0.0186,0.0269,0.998
38.068316709,0.9966,0.0166,0.0259,0.997
38.068755147,0.9961,0.0173,0.0274,0.997
38.069127542,0.9973,0.0181,0.0237,0.998
38.070561345,0.9966,0.0169,0.0274,0.997
38.072448532,0.9995,0.0186,0.0257,1.000
38.074899418,0.9975,0.0181,0.0244,0.998
38.077120356,0.9985,0.0181,0.0254,0.999
38.077997491,0.9966,0.0181,0.0249,0.997
38.080364366,0.9970,0.0181,0.0249,0.998
38.082752075,0.9980,0.0181,0.0266,0.999
38.084587179,0.9961,0.0191,0.0254,0.997
38.087166294,0.9978,0.0178,0.0257,0.998
38.088957753,0.9973,0.0198,0.0252,0.998
38.090460149,0.9980,0.0186,0.0249,0.999
38.093755305,0.9973,0.0176,0.0237,0.998
38.094681764,0.9985,0.0183,0.0264,0.999
38.09772791,0.9992,0.0169,0.0259,1.000
38.10253291,0.9963,0.0183,0.0254,0.997
38.103279525,0.9983,0.0183,0.0242,0.999
38.103663952,0.9948,0.0176,0.0252,0.995
38.104738067,0.9975,0.0171,0.0261,0.998
38.106052338,0.9970,0.0176,0.0271,0.998
38.109171817,0.9968,0.0183,0.0269,0.997
38.110917234,0.9961,0.0195,0.0254,0.997
38.113604578,0.9966,0.0169,0.0259,0.997
38.11537437,0.9985,0.0188,0.0271,0.999
38.116799006,0.9963,0.0183,0.0247,0.997
38.118987547,0.9975,0.0183,0.0261,0.998
38.121098068,0.9980,0.0181,0.0259,0.999
38.123069527,0.9978,0.0200,0.0257,0.998
38.12547385,0.9978,0.0188,0.0242,0.998
38.126621663,0.9951,0.0186,0.0239,0.996
38.128091507,1.0000,0.0176,0.0247,1.000
38.131046611,0.9968,0.0169,0.0239,0.997
38.13266984,0.9983,0.0186,0.0227,0.999
38.134952028,0.9975,0.0186,0.0249,0.998
38.136599841,0.9961,0.0181,0.0239,0.997
38.138562081,0.9985,0.0181,0.0230,0.999
38.140652706,0.9985,0.0176,0.0254,0.999
38.163812187,0.9985,0.0186,0.0252,0.999
38.164971719,0.9951,0.0178,0.0259,0.996
38.165392552,0.9968,0.0178,0.0261,0.997
38.165735312,0.9973,0.0181,0.0252,0.998
38.166074531,0.9963,0.0173,0.0271,0.997
38.166417396,0.9983,0.0169,0.0259,0.999
38.166756198,0.9946,0.0169,0.0271,0.995
38.167098594,0.9990,0.0181,0.0249,0.999
38.167501771,0.9951,0.0166,0.0237,0.996
38.167884479,0.9980,0.0186,0.0249,0.999
38.168227136,0.9988,0.0186,0.0247,0.999
38.168564532,0.9978,0.0181,0.0244,0.998
38.16888599,0.9988,0.0188,0.0249,0.999
38.169222396,0.9946,0.0166,0.0239,0.995
38.170419063,0.9978,0.0169,0.0257,0.998
38.172673959,0.9970,0.0176,0.0227,0.997
38.176936043,0.9992,0.0176,0.0235,1.000
38.17811698,0.9975,0.0188,0.0252,0.998
38.179610991,0.9978,0.0181,0.0249,0.998
38.180535991,0.9975,0.0171,0.0239,0.998
38.182519116,0.9970,0.0171,0.0276,0.998
38.184302554,0.9990,0.0181,0.0242,0.999
38.186609273,0.9956,0.0176,0.0247,0.996
38.188591252,1.0000,0.0188,0.0247,1.000
38.190428909,0.9966,0.0176,0.0237,0.997
38.192848753,0.9966,0.0183,0.0242,0.997
38.195450836,0.9973,0.0169,0.0235,0.998
38.19626042,0.9980,0.0169,0.0252,0.998
38.19916818,0.9985,0.0181,0.0244,0.999
38.200862764,0.9970,0.0181,0.0235,0.997
38.202815837,0.9978,0.0183,0.0264,0.998
38.204020837,0.9966,0.0169,0.0259,0.997
38.206231358,0.9995,0.0181,0.0264,1.000
38.208270838,0.9975,0.0169,0.0235,0.998
38.210266411,0.9948,0.0191,0.0261,0.995
38.212397921,0.9988,0.0181,0.0227,0.999
38.214966619,0.9961,0.0176,0.0252,0.997
38.216624797,0.9985,0.0169,0.0249,0.999
38.218493599,0.9975,0.0166,0.0254,0.998
38.220205214,0.9990,0.0183,0.0230,0.999
38.222530474,0.9980,0.0183,0.0254,0.999
38.224250787,0.9953,0.0183,0.0254,0.996
38.226939225,0.9988,0.0176,0.0237,0.999
38.230630267,0.9973,0.0178,0.0247,0.998
38.231385736,0.9978,0.0188,0.0247,0.998
38.232519069,0.9970,0.0178,0.0254,0.998
38.234035528,0.9966,0.0193,0.0261,0.997
38.236064382,0.9963,0.0186,0.0252,0.997
38.238401882,0.9975,0.0178,0.0269,0.998
38.240000893,0.9978,0.0188,0.0235,0.998
38.24622256,0.9951,0.0183,0.0222,0.996
38.247443706,0.9970,0.0208,0.0239,0.998
38.247972196,0.9966,0.0193,0.0242,0.997
38.248404383,0.9980,0.0173,0.0252,0.998
38.252425321,0.9997,0.0188,0.0235,1.000
38.253170894,0.9948,0.0193,0.0232,0.995
38.254936363,0.9968,0.0181,0.0244,0.997
38.256695947,0.9966,0.0193,0.0230,0.997
38.258774124,0.9973,0.0193,0.0242,0.998
38.261174124,0.9985,0.0181,0.0230,0.999
38.262087353,0.9973,0.0176,0.0244,0.998
38.265104645,0.9968,0.0183,0.0244,0.997
38.265840635,0.9963,0.0178,0.0247,0.997
38.268119541,0.9985,0.0173,0.0254,0.999
38.270488708,0.9963,0.0183,0.0244,0.997
38.272652354,0.9988,0.0183,0.0239,0.999
38.275639855,0.9963,0.0181,0.0235,0.997
38.27629324,0.9966,0.0191,0.0244,0.997
38.278182199,0.9988,0.0186,0.0227,0.999
38.280539074,0.9951,0.0183,0.0237,0.996
38.28254897,0.9990,0.0191,0.0237,0.999
38.284724387,0.9968,0.0188,0.0235,0.997
38.286669491,0.9988,0.0176,0.0215,0.999
38.28866621,0.9966,0.0176,0.0249,0.997
38.290293346,0.9978,0.0191,0.0242,0.998
38.294500065,0.9985,0.0171,0.0232,0.999
38.295737565,0.9948,0.0181,0.0239,0.995
38.296341107,0.9988,0.0188,0.0225,0.999
38.298883347,0.9948,0.0186,0.0235,0.995
38.300157618,0.9995,0.0169,0.0239,1.000
38.302394597,0.9985,0.0169,0.0244,0.999
38.304012566,0.9975,0.0173,0.0237,0.998
38.306818347,0.9985,0.0195,0.0237,0.999
38.309195691,0.9968,0.0181,0.0225,0.997
38.310439025,0.9973,0.0161,0.0227,0.998
38.312234806,0.9973,0.0188,0.0225,0.998
38.314688609,0.9992,0.0178,0.0237,1.000
38.316624598,0.9973,0.0176,0.0230,0.998
38.31885439,0.9966,0.0173,0.0222,0.997
38.320271682,0.9983,0.0191,0.0205,0.999
38.322355276,0.9975,0.0188,0.0247,0.998
38.32487288,0.9992,0.0171,0.0230,1.000
38.327542985,0.9968,0.0178,0.0215,0.997
38.32947085,0.9970,0.0188,0.0217,0.997
38.330565902,0.9980,0.0161,0.0222,0.998
38.332356006,0.9975,0.0166,0.0237,0.998
38.333776788,0.9978,0.0173,0.0203,0.998
38.336357934,0.9961,0.0191,0.0208,0.996
38.337911944,0.9997,0.0191,0.0215,1.000
38.34007158,0.9988,0.0183,0.0227,0.999
38.342577466,0.9973,0.0193,0.0210,0.998
38.344426059,0.9970,0.0198,0.0208,0.997
38.346944237,0.9980,0.0193,0.0227,0.998
38.34854606,0.9973,0.0193,0.0227,0.998
38.35041955,0.9953,0.0178,0.0213,0.996
38.352435331,0.9978,0.0176,0.0205,0.998
38.354836113,0.9953,0.0176,0.0227,0.996
38.356317154,0.9978,0.0188,0.0227,0.998
38.359170123,0.9978,0.0198,0.0232,0.998
38.368994812,0.9966,0.0169,0.0213,0.997
38.370073875,0.9985,0.0181,0.0222,0.999
38.37096851,0.9963,0.0176,0.0222,0.997
38.371682104,0.9978,0.0186,0.0225,0.998
38.37267351,0.9973,0.0173,0.0232,0.998
38.373306114,0.9975,0.0183,0.0217,0.998
38.375355958,0.9985,0.0176,0.0225,0.999
38.376110594,0.9970,0.0169,0.0222,0.997
38.376855334,0.9975,0.0186,0.0247,0.998
38.378063042,0.9973,0.0171,0.0232,0.998
38.390292939,1.0000,0.0183,0.0232,1.000
38.391506377,0.9941,0.0171,0.0249,0.995
38.39198221,0.9988,0.0188,0.0232,0.999
38.39239346,0.9978,0.0173,0.0215,0.998
38.392803564,0.9973,0.0188,0.0227,0.998
38.393210023,0.9968,0.0178,0.0203,0.997
38.393598616,0.9968,0.0178,0.0232,0.997
38.397071586,0.9983,0.0173,0.0235,0.999
38.398263773,0.9975,0.0166,0.0222,0.998
38.39868945,0.9990,0.0173,0.0225,0.999
38.400075336,0.9973,0.0178,0.0217,0.998
38.402748305,0.9963,0.0169,0.0242,0.997
38.403963097,0.9973,0.0181,0.0239,0.998
38.40646643,0.9966,0.0164,0.0244,0.997
38.407689972,1.0000,0.0171,0.0235,1.000
38.410176274,0.9956,0.0183,0.0247,0.996
38.412013202,0.9988,0.0188,0.0230,0.999
38.414528358,0.9973,0.0181,0.0222,0.998
38.416022837,0.9978,0.0178,0.0222,0.998
38.418034556,0.9968,0.0181,0.0217,0.997
38.419918984,0.9966,0.0178,0.0244,0.997
38.422390234,0.9968,0.0156,0.0225,0.997
38.423892369,0.9968,0.0178,0.0235,0.997
38.425995547,0.9980,0.0169,0.0235,0.998
38.428328412,0.9963,0.0169,0.0235,0.997
38.430396797,0.9985,0.0188,0.0235,0.999
38.432607162,0.9975,0.0183,0.0232,0.998
38.43417711,0.9966,0.0183,0.0230,0.997
38.436532214,0.9985,0.0178,0.0220,0.999
38.438194194,0.9968,0.0176,0.0210,0.997
38.439841121,0.9978,0.0176,0.0232,0.998
38.442534871,0.9983,0.0186,0.0227,0.999
38.444821122,0.9968,0.0181,0.0235,0.997
38.446100809,0.9978,0.0173,0.0215,0.998
38.448080966,0.9970,0.0173,0.0239,0.997
38.450386955,0.9985,0.0176,0.0232,0.999
38.452311331,0.9963,0.0173,0.0225,0.997
38.454010393,0.9975,0.0176,0.0217,0.998
38.456322216,0.9968,0.0171,0.0227,0.997
38.459046696,0.9968,0.0173,0.0230,0.997
38.4600243,0.9970,0.0176,0.0235,0.997
38.46231529,0.9973,0.0186,0.0210,0.998
38.464723728,0.9988,0.0176,0.0208,0.999
38.466275551,0.9953,0.0183,0.0227,0.996
38.468084353,0.9978,0.0181,0.0222,0.998
38.470477687,0.9990,0.0188,0.0222,0.999
38.472450708,0.9975,0.0181,0.0239,0.998
38.474394458,0.9975,0.0191,0.0213,0.998
38.479391021,0.9963,0.0193,0.0232,0.997
38.483257688,0.9970,0.0205,0.0227,0.998
38.483901021,0.9975,0.0191,0.0239,0.998
38.484317584,1.0010,0.0183,0.0222,1.001
38.484880865,0.9978,0.0188,0.0230,0.998
38.488555605,0.9963,0.0188,0.0237,0.997
38.489477897,0.9970,0.0203,0.0235,0.998
38.489981439,0.9983,0.0181,0.0232,0.999
38.49475222,1.0000,0.0183,0.0222,1.000
38.49565946,0.9961,0.0171,0.0230,0.996
38.496835918,0.9973,0.0183,0.0237,0.998
38.49838295,0.9966,0.0191,0.0232,0.997
38.500656075,0.9983,0.0186,0.0242,0.999
38.501949461,0.9983,0.0195,0.0227,0.999
38.504119825,0.9975,0.0186,0.0227,0.998
38.506480607,0.9968,0.0183,0.0225,0.997
38.509224149,0.9956,0.0173,0.0213,0.996
38.510560451,0.9980,0.0188,0.0210,0.998
38.51327191,0.9975,0.0183,0.0230,0.998
38.514677951,0.9968,0.0176,0.0237,0.997
38.516570452,0.9961,0.0173,0.0225,0.996
38.518814983,0.9953,0.0171,0.0237,0.996
38.520192431,0.9966,0.0191,0.0225,0.997
38.522981963,0.9963,0.0166,0.0232,0.997
38.524560348,0.9988,0.0164,0.0254,0.999
38.526734463,0.9970,0.0191,0.0215,0.997
38.528526755,0.9975,0.0164,0.0257,0.998
38.530320036,0.9983,0.0186,0.0237,0.999
38.532583526,0.9973,0.0178,0.0235,0.998
38.53436811,0.9985,0.0193,0.0235,0.999
38.535768058,0.9970,0.0173,0.0237,0.997
38.538544152,0.9988,0.0169,0.0225,0.999
38.539990871,0.9968,0.0186,0.0215,0.997
38.54326134,0.9958,0.0181,0.0222,0.996
38.544601027,0.9983,0.0181,0.0237,0.999
38.547744621,0.9970,0.0173,0.0237,0.997
38.548493528,1.0000,0.0164,0.0230,1.000
38.550579517,0.9973,0.0178,0.0222,0.998
38.552481861,0.9990,0.0166,0.0227,0.999
38.55427931,0.9985,0.0183,0.0222,0.999
38.556327278,0.9980,0.0173,0.0242,0.998
38.5583878,0.9983,0.0171,0.0235,0.999
38.560712331,0.9958,0.0159,0.0227,0.996
38.5648253,0.9973,0.0176,0.0220,0.998
38.565531342,0.9966,0.0164,0.0227,0.997
38.566338373,0.9990,0.0176,0.0227,0.999
38.568427436,0.9951,0.0178,0.0225,0.996
38.570338947,0.9983,0.0166,0.0230,0.999
38.572719988,0.9970,0.0188,0.0242,0.998
38.573835353,0.9978,0.0173,0.0247,0.998
38.579635041,0.9980,0.0181,0.0232,0.998
38.58071202,0.9970,0.0173,0.0235,0.997
38.586781917,0.9990,0.0178,0.0237,0.999
38.587201084,0.9975,0.0178,0.0232,0.998
38.587612177,0.9970,0.0191,0.0239,0.998
38.587902125,0.9975,0.0176,0.0225,0.998
38.588461709,0.9961,0.0188,0.0220,0.996
38.590929365,0.9978,0.0188,0.0230,0.998
38.593508063,0.9963,0.0188,0.0227,0.997
38.594632334,0.9975,0.0176,0.0225,0.998
38.597700981,0.9961,0.0186,0.0230,0.997
38.599578168,0.9975,0.0188,0.0244,0.998
38.6001377,0.9983,0.0191,0.0239,0.999
38.602367023,0.9966,0.0181,0.0249,0.997
38.605019835,0.9992,0.0191,0.0232,1.000
38.606223013,0.9970,0.0181,0.0230,0.997
38.610101919,0.9988,0.0191,0.0239,0.999
38.611035721,0.9953,0.0186,0.0225,0.996
38.611897024,0.9980,0.0181,0.0237,0.998
38.614206972,0.9975,0.0183,0.0232,0.998
38.616396555,0.9970,0.0171,0.0254,0.998
38.617877649,0.9990,0.0176,0.0220,0.999
38.620139472,0.9961,0.0178,0.0257,0.997
38.621740306,0.9980,0.0195,0.0249,0.999
38.623959004,0.9968,0.0169,0.0222,0.997
38.626593223,0.9963,0.0161,0.0235,0.997
38.628380411,0.9975,0.0176,0.0227,0.998
38.630269057,0.9963,0.0171,0.0237,0.997
38.632169317,0.9980,0.0188,0.0232,0.998
38.634046349,0.9953,0.0181,0.0232,0.996
38.636366089,0.9995,0.0183,0.0232,1.000
38.63779786,0.9983,0.0181,0.0235,0.999
38.640211297,0.9978,0.0169,0.0239,0.998
38.643654006,0.9978,0.0176,0.0244,0.998
38.644563694,0.9963,0.0198,0.0237,0.997
38.645962183,0.9978,0.0181,0.0249,0.998
38.648973798,0.9958,0.0173,0.0259,0.996
38.649787392,0.9985,0.0178,0.0239,0.999
38.651976819,0.9956,0.0178,0.0257,0.996
38.654435465,0.9975,0.0159,0.0254,0.998
38.656216976,0.9990,0.0171,0.0247,0.999
38.657798018,0.9970,0.0173,0.0235,0.997
38.660496299,0.9983,0.0183,0.0254,0.999
38.662118904,0.9961,0.0169,0.0247,0.997
38.664567498,0.9973,0.0183,0.0242,0.998
38.666146925,0.9975,0.0181,0.0252,0.998
38.66815781,0.9975,0.0186,0.0230,0.998
38.671464165,0.9968,0.0176,0.0237,0.997
38.672681978,0.9980,0.0149,0.0244,0.998
38.673758176,0.9978,0.0164,0.0237,0.998
38.678098541,0.9961,0.0166,0.0235,0.996
38.678960364,0.9995,0.0173,0.0244,1.000
38.680536718,0.9995,0.0188,0.0257,1.000
38.6843525,0.9983,0.0161,0.0252,0.999
38.685671718,0.9978,0.0161,0.0239,0.998
38.687573125,0.9968,0.0166,0.0252,0.997
38.688249271,0.9983,0.0173,0.0249,0.999
38.691049531,0.9978,0.0181,0.0252,0.998
38.698403959,0.9985,0.0173,0.0239,0.999
38.699452084,0.9963,0.0166,0.0237,0.997
38.699929584,0.9975,0.0173,0.0237,0.998
38.70035573,0.9988,0.0161,0.0247,0.999
38.705025887,0.9975,0.0169,0.0259,0.998
38.705837293,0.9992,0.0181,0.0239,1.000
38.706245262,0.9958,0.0171,0.0244,0.996
38.706660887,0.9973,0.0173,0.0257,0.998
38.710180523,0.9975,0.0186,0.0225,0.998
38.711836877,0.9970,0.0166,0.0252,0.998
38.717930315,0.9985,0.0166,0.0257,0.999
38.719360055,0.9970,0.0176,0.0220,0.997
38.719942034,0.9963,0.0176,0.0242,0.997
38.720313232,0.9968,0.0176,0.0244,0.997
38.720600941,0.9980,0.0176,0.0227,0.998
38.722100837,0.9966,0.0178,0.0252,0.997
38.724246826,0.9970,0.0169,0.0247,0.997
38.726296306,0.9978,0.0188,0.0257,0.998
38.728820212,0.9963,0.0183,0.0247,0.997
38.730847765,0.9995,0.0186,0.0235,1.000
38.732717192,0.9966,0.0186,0.0244,0.997
38.735250578,0.9975,0.0198,0.0235,0.998
38.736138286,0.9956,0.0176,0.0244,0.996
38.738709328,0.9968,0.0164,0.0235,0.997
38.740893703,0.9985,0.0193,0.0222,0.999
38.744518703,0.9975,0.0176,0.0239,0.998
38.745544849,0.9966,0.0188,0.0242,0.997
38.746517297,0.9961,0.0186,0.0242,0.997
38.749375214,0.9992,0.0188,0.0237,1.000
38.750301517,0.9973,0.0186,0.0230,0.998
38.753259069,0.9973,0.0173,0.0252,0.998
38.754041465,0.9985,0.0191,0.0237,0.999
38.757432715,0.9970,0.0203,0.0249,0.998
38.758053549,0.9985,0.0171,0.0247,0.999
38.761366205,0.9966,0.0178,0.0232,0.997
38.763023549,0.9983,0.0186,0.0244,0.999
38.763936622,0.9988,0.0203,0.0235,0.999
38.767621883,0.9961,0.0191,0.0247,0.997
38.768574279,0.9983,0.0173,0.0237,0.999
38.771702248,0.9968,0.0195,0.0237,0.997
38.77248131,0.9983,0.0183,0.0232,0.999
38.775086363,0.9966,0.0198,0.0235,0.997
38.778571363,0.9988,0.0188,0.0230,0.999
38.779276103,0.9968,0.0176,0.0220,0.997
38.779687613,0.9973,0.0178,0.0230,0.998
38.783042353,0.9978,0.0186,0.0227,0.998
38.785296103,0.9953,0.0176,0.0220,0.996
38.786937926,1.0007,0.0188,0.0242,1.001
38.788988239,0.9980,0.0191,0.0232,0.998
38.791621833,0.9975,0.0188,0.0254,0.998
38.792805896,0.9973,0.0171,0.0222,0.998
38.799568709,0.9978,0.0178,0.0222,0.998
38.800910532,0.9983,0.0198,0.0232,0.999
38.80142423,0.9961,0.0173,0.0244,0.997
38.801808709,0.9988,0.0188,0.0230,0.999
38.807796991,0.9970,0.0171,0.0257,0.998
38.80857522,0.9992,0.0173,0.0239,1.000
38.808991158,0.9958,0.0178,0.0235,0.996
38.809378762,0.9966,0.0186,0.0252,0.997
38.816664075,0.9978,0.0178,0.0232,0.998
38.817590742,0.9978,0.0183,0.0232,0.998
38.81793095,0.9983,0.0171,0.0239,0.999
38.818260482,0.9963,0.0181,0.0225,0.997
38.819673451,0.9978,0.0178,0.0244,0.998
38.82015168,0.9956,0.0188,0.0208,0.996
38.82213767,0.9973,0.0183,0.0232,0.998
38.824190378,0.9985,0.0191,0.0230,0.999
38.827571993,0.9961,0.0183,0.0225,0.996
38.828239389,0.9973,0.0193,0.0239,0.998
38.830501525,0.9946,0.0188,0.0230,0.995
38.832524754,0.9985,0.0176,0.0227,0.999
38.834930275,0.9958,0.0181,0.0215,0.996
38.837101629,0.9983,0.0183,0.0217,0.999
38.838378817,0.9978,0.0173,0.0217,0.998
38.840181161,0.9968,0.0186,0.0227,0.997
38.841921161,0.9980,0.0191,0.0227,0.998
38.845297255,0.9948,0.0188,0.0235,0.995
38.846184234,0.9978,0.0176,0.0232,0.998
38.848548506,0.9963,0.0181,0.0227,0.997
38.851719652,0.9963,0.0171,0.0225,0.997
38.852773766,0.9968,0.0181,0.0227,0.997
38.853843766,0.9946,0.0186,0.0230,0.995
38.855711787,0.9983,0.0178,0.0220,0.999
38.858196527,0.9963,0.0171,0.0225,0.997
38.861108976,0.9970,0.0178,0.0217,0.997
38.862044392,0.9963,0.0173,0.0230,0.997
38.865307205,0.9973,0.0173,0.0217,0.998
38.866158039,0.9990,0.0171,0.0217,0.999
38.869069497,0.9951,0.0183,0.0225,0.996
38.870701216,0.9988,0.0171,0.0203,0.999
38.872301685,0.9978,0.0173,0.0205,0.998
38.874679706,0.9988,0.0176,0.0193,0.999
38.8777233,0.9956,0.0183,0.0203,0.996
38.878547571,0.9970,0.0171,0.0208,0.997
38.880890852,0.9990,0.0178,0.0193,0.999
38.883564863,0.9963,0.0178,0.0188,0.997
38.884458197,0.9992,0.0166,0.0203,1.000
38.886611166,0.9966,0.0176,0.0181,0.997
38.888353822,0.9966,0.0183,0.0173,0.997
38.890526999,0.9968,0.0173,0.0210,0.997
38.892046166,0.9983,0.0161,0.0215,0.999
38.895627937,0.9990,0.0173,0.0191,0.999
38.896396792,0.9968,0.0178,0.0188,0.997
38.898329813,0.9992,0.0166,0.0215,1.000
38.900111636,0.9956,0.0173,0.0200,0.996
38.90212174,0.9985,0.0161,0.0198,0.999
38.904529188,0.9963,0.0169,0.0191,0.997
38.906206011,0.9973,0.0173,0.0213,0.998
38.908157366,0.9985,0.0181,0.0210,0.999
38.916337731,0.9958,0.0166,0.0193,0.996
38.917326637,0.9995,0.0156,0.0181,1.000
38.91790169,0.9978,0.0169,0.0188,0.998
38.91837195,0.9992,0.0171,0.0203,1.000
38.918800023,0.9975,0.0164,0.0188,0.998
38.931124712,0.9966,0.0164,0.0188,0.997
38.932110649,0.9968,0.0181,0.0186,0.997
38.93266742,0.9968,0.0171,0.0205,0.997
38.933056795,0.9968,0.0169,0.0200,0.997
38.933475597,0.9963,0.0176,0.0205,0.997
38.933838827,0.9973,0.0173,0.0195,0.998
38.934289399,0.9951,0.0176,0.0181,0.995
38.934652368,0.9973,0.0181,0.0200,0.998
38.937799764,0.9978,0.0181,0.0171,0.998
38.93885914,0.9951,0.0178,0.0203,0.995
38.940146171,0.9975,0.0195,0.0215,0.998
38.94236164,0.9961,0.0181,0.0213,0.996
38.94491138,0.9997,0.0191,0.0217,1.000
38.946179244,0.9968,0.0181,0.0191,0.997
38.951999401,0.9968,0.0195,0.0203,0.997
38.952754141,0.9980,0.0178,0.0205,0.998
38.953212058,0.9983,0.0181,0.0200,0.999
38.954523412,0.9992,0.0188,0.0213,1.000
38.955924662,0.9975,0.0195,0.0205,0.998
38.958058204,1.0000,0.0193,0.0191,1.000
38.960702944,0.9985,0.0186,0.0205,0.999
38.96206409,0.9970,0.0183,0.0198,0.997
38.964021173,0.9970,0.0183,0.0225,0.997
38.966520965,0.9956,0.0191,0.0217,0.996
38.967616174,0.9997,0.0186,0.0210,1.000
38.969997632,0.9966,0.0181,0.0193,0.997
38.971822737,0.9978,0.0183,0.0191,0.998
38.974198258,0.9983,0.0200,0.0198,0.999
38.977077529,0.9968,0.0195,0.0203,0.997
38.977990081,0.9975,0.0195,0.0186,0.998
38.980632998,0.9978,0.0203,0.0183,0.998
38.981731748,0.9980,0.0193,0.0183,0.998
38.984825655,0.9968,0.0183,0.0161,0.997
38.986217998,0.9970,0.0169,0.0166,0.997
38.988606749,0.9951,0.0191,0.0161,0.995
38.990697218,0.9990,0.0178,0.0169,0.999
38.993525655,0.9980,0.0178,0.0144,0.998
38.995952999,0.9963,0.0198,0.0161,0.997
38.997039197,0.9980,0.0191,0.0151,0.998
38.997928729,0.9963,0.0181,0.0156,0.997
38.999748573,0.9995,0.0176,0.0159,1.000
39.002508885,0.9983,0.0181,0.0161,0.999
39.004380188,0.9975,0.0169,0.0171,0.998
39.006018886,0.9980,0.0181,0.0181,0.998
39.008336282,0.9958,0.0183,0.0176,0.996
39.011703886,0.9975,0.0181,0.0173,0.998
39.013924928,0.9963,0.0166,0.0164,0.997
39.014544147,0.9997,0.0181,0.0164,1.000
39.016526074,0.9966,0.0164,0.0154,0.997
39.019681387,0.9975,0.0178,0.0151,0.998
39.020237064,0.9970,0.0181,0.0183,0.997
39.022317012,0.9980,0.0176,0.0159,0.998
39.024258627,0.9997,0.0178,0.0166,1.000
39.032548211,0.9953,0.0159,0.0169,0.996
39.033711961,0.9970,0.0173,0.0171,0.997
